shipment_id,supplier_code,sku,hs_declared,hs_master,product_name,region,destination_port,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,days_against_plan,total_lead_days,landed_cost_mxn,cost_per_unit_mxn,category,origin_port
IMP-2023-0070,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2023-03-10,2023-04-14,2023-05-22,2023-06-09,2023-06-16,2023-06-20,42426.13,84852.26,8101.13,423.06,93376.45,168289.57,13463.17,298343.76,8053.4,29362.89,5749.46,0.0,18.0,102.0,1907814.235415,953907.1177075,CNC lathe,Shekou
IMP-2023-0071,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Manzanillo,2023-03-10,2023-05-15,2023-06-20,2023-06-20,2023-07-11,2023-07-13,40423.98,80847.96,8670.73,0.0,89784.68,161816.24,12945.3,286867.82,7697.62,28646.05,0.0,0.0,0.0,125.0,1824473.704263,912236.8521315,Injection moulding machine,Shanghai
IMP-2023-0072,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Manzanillo,2023-03-10,2023-06-06,2023-07-03,2023-07-06,2023-07-10,2023-07-11,59684.72,59684.72,7185.19,306.5,67176.41,120731.46,9658.52,214032.73,7048.58,22912.14,0.0,0.0,3.0,123.0,1367665.293443,1367665.293443,Laser cutting machine,Nansha
IMP-2023-0073,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Manzanillo,2023-03-11,2023-04-26,2023-05-29,2023-05-31,2023-06-20,2023-06-21,115838.17,347514.51,7295.59,0.0,356229.32,648504.79,51880.38,1149669.29,7961.98,42374.22,0.0,0.0,2.0,102.0,7209932.797470001,2403310.93249,CNC lathe,Shanghai
IMP-2023-0074,SUP-1005,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,South China,Veracruz,2023-03-11,2023-06-06,2023-07-10,2023-07-11,2023-07-18,2023-07-22,31385.28,188311.68,0.0,807.97,189119.65,339891.51,27191.32,602559.67,3905.05,174716.77,0.0,0.0,1.0,133.0,3944619.735695,657436.6226158333,Packaging machine,Shekou
IMP-2023-0075,SUP-1007,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,East China,Manzanillo,2023-03-11,2023-05-17,2023-06-24,2023-06-26,2023-06-28,2023-06-29,82694.08,330776.32,7892.41,1457.82,340126.55,612999.88,49039.99,1086726.18,5690.7,42668.93,0.0,0.0,2.0,110.0,6840398.272685,1710099.56817125,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0076,SUP-1008,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,East China,Manzanillo,2023-03-13,2023-06-10,2023-07-09,2023-07-09,2023-07-14,2023-07-15,69956.72,69956.72,0.0,0.0,78054.19,140281.33,11222.51,248690.75,9029.16,24340.01,0.0,0.0,0.0,124.0,1442156.168856,1442156.168856,Injection moulding machine,Wenzhou
IMP-2023-0077,SUP-1005,SKU-139,8428330100,8428330100,Modular Belt Conveyor CV-139,South China,Veracruz,2023-03-13,2023-04-20,2023-05-24,2023-05-24,2023-05-27,2023-05-30,21317.98,21317.98,7122.39,96.31,28536.68,51950.17,4156.01,92097.26,6636.54,63514.5,0.0,0.0,0.0,78.0,645758.9183959999,645758.9183959999,Conveyor system,Shekou
IMP-2023-0078,SUP-1005,SKU-139,8428330100,8428330100,Modular Belt Conveyor CV-139,South China,Manzanillo,2023-03-13,2023-04-27,2023-05-25,2023-05-25,2023-06-02,2023-06-03,22130.92,22130.92,6139.41,115.2,28385.53,51675.01,4134.0,91609.45,3624.2,23813.9,0.0,0.0,0.0,82.0,599997.167991,599997.167991,Conveyor system,Shekou
IMP-2023-0079,SUP-1012,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Lázaro Cárdenas,2023-03-13,2023-04-22,2023-05-27,2023-06-22,2023-06-30,2023-07-03,33207.78,66415.56,8583.45,263.72,75262.73,135643.76,10851.5,240469.26,5984.45,42291.92,0.0,0.0,26.0,112.0,1551209.2339710002,775604.6169855001,Conveyor system,Shanghai
IMP-2023-0080,SUP-1011,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,East China,Lázaro Cárdenas,2023-03-14,2023-05-14,2023-06-10,2023-06-10,2023-06-18,2023-06-20,19437.01,19437.01,4975.09,0.0,24412.1,21998.6,3519.78,74478.45,8862.57,30387.65,0.0,0.0,0.0,98.0,504740.55467,504740.55467,Mould and die,Shanghai
IMP-2023-0081,SUP-1001,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,South China,Lázaro Cárdenas,2023-03-15,2023-06-11,2023-07-07,2023-07-07,2023-07-14,2023-07-16,55966.3,167898.9,8784.09,819.57,177502.56,159506.46,25521.03,540025.08,3621.89,57034.16,0.0,0.0,0.0,123.0,3435812.7990880003,1145270.9330293334,Industrial robot,Yantian
IMP-2023-0082,SUP-1008,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,East China,Manzanillo,2023-03-17,2023-05-30,2023-06-26,2023-06-26,2023-07-03,2023-07-05,65331.16,130662.32,6942.0,0.0,137604.32,248000.14,,439654.64,7972.8,35505.37,0.0,0.0,0.0,110.0,2771479.688064,1385739.844032,Laser cutting machine,Wenzhou
IMP-2023-0083,SUP-1014,SKU-105,8457100100,8457100100,CNC Vertical Machining Centre VMC-105,East China,Manzanillo,2023-03-17,2023-05-21,2023-06-26,2023-06-26,2023-07-06,,168348.66,168348.66,8383.69,609.8,177342.15,319618.44,25569.47,566619.56,7266.1,20585.57,0.0,0.0,0.0,,3569223.946805,3569223.946805,CNC machining centre,Nantong
IMP-2023-0084,SUP-1002,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,South China,Manzanillo,2023-03-18,2023-05-17,2023-06-14,2023-06-14,2023-06-20,2023-06-24,18487.95,36975.9,9379.55,215.87,46571.32,41967.05,6714.73,142083.63,3927.69,32661.55,0.0,0.0,0.0,98.0,924611.948964,462305.974482,Mould and die,Shekou
IMP-2023-0085,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2023-03-19,2023-05-12,2023-06-15,2023-06-15,2023-06-18,2023-06-21,45025.96,135077.88,8346.43,776.9,144201.21,259889.51,20791.16,460732.13,7972.05,42974.29,0.0,0.0,0.0,94.0,2930522.1574669997,976840.7191556665,CNC lathe,Shekou
IMP-2023-0086,SUP-1014,SKU-104,8457100100,8457100100,CNC Vertical Machining Centre VMC-104,East China,Manzanillo,2023-03-19,2023-05-26,2023-06-23,2023-06-23,2023-06-28,2023-07-01,143486.09,286972.18,7287.82,1659.17,295919.17,533326.24,42666.1,945480.76,8559.38,29104.8,0.0,0.0,0.0,104.0,5946918.945158999,2973459.4725794997,CNC machining centre,Nantong
IMP-2023-0087,SUP-1006,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,East China,Manzanillo,2023-03-19,2023-05-22,2023-07-01,2023-05-19,2023-07-24,,70713.09,70713.09,0.0,322.02,79897.72,143594.58,11487.57,254564.47,4381.75,20101.52,10255.89,0.0,,,1466485.617453,1466485.617453,Laser cutting machine,Ningbo-Zhoushan
IMP-2023-0088,SUP-1003,SKU-999,8456110100,,,South China,Manzanillo,2023-03-19,2023-06-12,2023-07-14,2023-07-14,2023-07-22,2023-07-25,59030.85,59030.85,8602.05,251.82,67884.72,122004.46,9760.36,216289.5,8847.77,22113.89,0.0,0.0,0.0,128.0,1382771.0332560001,1382771.0332560001,,Nansha
IMP-2023-0089,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,"Manzanillo, Colima",2023-03-20,2023-04-28,2023-05-31,2023-05-31,2023-06-09,2023-06-10,78853.25,236559.75,6713.63,0.0,244209.78,444576.58,35566.13,788145.36,5796.82,42873.8,0.0,0.0,0.0,82.0,4957532.230886,1652510.7436286667,CNC lathe,Shanghai
IMP-2023-0090,SUP-1006,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Manzanillo,2023-03-20,2023-05-11,2023-06-11,2023-06-11,2023-06-13,,115302.26,345906.78,8670.12,0.0,356164.44,641904.49,51352.36,1137968.27,7875.52,43138.95,0.0,0.0,0.0,,7134704.415630001,2378234.8052100004,CNC lathe,Ningbo-Zhoushan
IMP-2023-0091,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2023-03-21,2023-06-07,2023-07-06,2023-07-06,2023-07-14,2023-07-16,87901.22,351604.88,9453.86,0.0,363133.15,652633.79,52210.7,1156989.18,5283.32,49960.79,0.0,0.0,0.0,117.0,7249144.592902,1812286.1482255,CNC lathe,Shekou
IMP-2023-0092,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Lázaro Cárdenas,2023-03-22,2023-05-03,2023-05-31,2023-05-30,2023-06-08,2023-06-11,105012.44,210024.88,8217.46,910.02,219152.36,398960.3,31916.82,707276.81,5765.56,39258.2,0.0,0.0,-1.0,81.0,4465503.848092,2232751.924046,CNC lathe,Shanghai
IMP-2023-0093,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Lázaro Cárdenas,2023-03-22,2023-05-23,2023-06-20,2023-06-20,2023-06-24,2023-06-26,99361.16,198722.32,6323.65,0.0,205045.97,369548.2,29563.86,655135.05,3733.75,50622.08,0.0,0.0,0.0,96.0,4148949.893519,2074474.9467595,Hydraulic press,Nansha
IMP-2023-0094,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Veracruz,2023-03-22,2023-06-04,2023-07-18,2023-07-18,2023-07-23,2023-07-26,97693.52,195387.04,8105.15,0.0,204320.31,367210.59,29376.85,650990.94,3731.88,68326.21,0.0,0.0,0.0,126.0,4125868.216337,2062934.1081685,Hydraulic press,Nansha
IMP-2023-0095,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Manzanillo,2023-03-23,2023-06-15,2023-07-13,2023-07-31,2023-08-08,2023-08-10,64950.77,389704.62,6411.85,1543.7,397660.17,714686.79,57174.94,1266996.74,7415.15,67794.34,35219.3,0.0,18.0,140.0,8029158.393291,1338193.0655485,Laser cutting machine,Nansha
IMP-2023-0096,SUP-1014,SKU-139,8428330100,8428330100,Modular Belt Conveyor CV-139,East China,Manzanillo,2023-03-23,2023-05-09,2023-06-07,2023-06-07,2023-06-10,2023-06-12,22403.3,67209.9,7112.69,381.48,74704.07,134636.9,10770.95,238684.3,6079.01,36439.18,0.0,0.0,0.0,81.0,1534295.0823889999,511431.6941296666,Conveyor system,Nantong
IMP-2023-0097,SUP-1005,SKU-139,8428330100,8428330100,Modular Belt Conveyor CV-139,South China,Manzanillo,2023-03-23,2023-05-05,2023-06-02,2023-06-02,2023-06-11,2023-06-15,22813.32,68439.96,8886.38,0.0,77698.96,140034.5,11202.76,248253.17,6526.25,41174.86,0.0,0.0,0.0,84.0,1592567.7979180003,530855.9326393334,Conveyor system,Shekou
IMP-2023-0098,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,"Manzanillo, Colima",2023-03-24,2023-06-20,2023-07-25,2023-07-25,2023-08-03,2023-08-07,64263.88,64263.88,7262.51,303.23,71829.62,129094.35,10327.55,228858.46,4514.08,17274.78,0.0,0.0,0.0,136.0,1452154.2395259999,1452154.2395259999,Injection moulding machine,Yantian
IMP-2023-0099,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2023-03-25,2023-05-14,2023-06-11,2023-06-14,2023-06-22,2023-06-26,42674.91,42674.91,7547.06,181.42,50403.39,90840.52,7267.24,161042.07,7196.27,20848.98,0.0,0.0,3.0,93.0,1034558.186953,1034558.186953,CNC lathe,Shekou
IMP-2023-0100,SUP-1007,SKU-127,8422309900,8422309900,Automatic Filling & Sealing Line PFS-127,East China,Manzanillo,2023-03-26,2023-06-22,2023-07-20,2023-07-20,2023-07-27,2023-07-30,54695.55,109391.1,8356.03,551.16,118298.29,212609.24,17008.74,376913.65,8803.42,34481.46,0.0,0.0,0.0,126.0,2398995.217367,1199497.6086835,Packaging machine,Ningbo-Zhoushan
IMP-2023-0101,SUP-1008,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,East China,Manzanillo,2023-03-27,2023-06-12,2023-07-11,2023-07-23,2023-08-01,2023-08-05,69170.18,69170.18,8481.86,335.62,77987.66,140161.76,11212.94,248478.77,7387.84,22179.5,0.0,0.0,12.0,131.0,1582559.6618179998,1582559.6618179998,Laser cutting machine,Wenzhou
IMP-2023-0102,SUP-1012,SKU-142,8515310100,8515310100,Inverter Arc Welding Power Source AW-142,East China,Veracruz,2023-03-27,2023-05-19,2023-06-24,2023-06-24,2023-06-28,2023-06-29,6872.95,13745.9,10628.3,0.0,24374.2,65893.33,3514.31,81391.45,4433.3,74405.4,0.0,0.0,0.0,94.0,587535.23434,293767.61717,Arc welding machine,Shanghai
IMP-2023-0103,SUP-1001,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,South China,Lázaro Cárdenas,2023-04-01,2023-05-30,2023-06-28,2023-07-01,2023-07-20,2023-07-24,19087.33,19087.33,5890.23,0.0,25061.62,22520.75,3603.32,76246.24,4162.61,32439.8,0.0,5505.12,3.0,114.0,517135.80158800003,517135.80158800003,Mould and die,Yantian
IMP-2023-0104,SUP-1014,SKU-116,8479500100,8477100100,Injection Moulding Machine IMM-116,East China,Manzanillo,2023-04-02,2023-06-19,2023-07-18,2023-07-21,2023-07-28,2023-07-29,83820.0,335280.0,8707.74,1039.56,345027.3,620093.41,49607.47,1099301.61,4570.68,51572.56,0.0,0.0,3.0,118.0,6926778.26379,1731694.5659475,Injection moulding machine,Nantong
IMP-2023-0105,SUP-1014,SKU-105,8457100100,8457100100,CNC Vertical Machining Centre VMC-105,East China,Manzanillo,2023-04-02,2023-05-31,2023-06-30,2023-06-30,2023-07-02,2023-07-04,152337.64,304675.28,7152.69,0.0,311827.97,561998.2,44959.86,996310.4,5530.56,28728.4,0.0,0.0,0.0,93.0,6261198.974919001,3130599.4874595003,CNC machining centre,Nantong
IMP-2023-0106,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Manzanillo,2023-04-03,2023-05-11,2023-06-09,2023-06-21,2023-06-23,2023-06-27,47407.44,189629.76,7324.9,800.44,197755.1,356408.08,28512.65,631840.25,5205.7,55331.63,9592.24,0.0,12.0,85.0,4019131.1407700004,1004782.7851925001,Laser cutting machine,Yantian
IMP-2023-0107,SUP-1013,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Manzanillo,2023-04-04,2023-07-08,2023-08-10,2023-08-10,2023-08-18,2023-08-22,58568.07,58568.07,7959.95,0.0,66778.02,59330.27,9492.84,200868.55,7847.33,23073.81,0.0,0.0,0.0,140.0,1281907.2485880002,1281907.2485880002,Industrial robot,Shanghai
IMP-2023-0108,SUP-1014,SKU-105,8457100100,8457100100,CNC Vertical Machining Centre VMC-105,East China,"Manzanillo, Colima",2023-04-05,2023-06-11,2023-07-08,2023-07-08,2023-07-12,2023-07-13,156321.52,468964.56,8216.25,1666.07,478846.88,860597.98,68847.84,1525668.1,5675.68,36594.39,0.0,0.0,0.0,99.0,9577695.671424001,3192565.2238080003,CNC machining centre,Nantong
IMP-2023-0109,SUP-1001,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2023-04-08,2023-07-08,2023-08-06,2023-08-06,2023-08-11,2023-08-13,61123.17,244492.68,7535.62,1206.41,253234.71,224991.44,35998.63,761731.03,6813.13,40005.19,0.0,0.0,0.0,127.0,4807637.245874,1201909.3114685,Industrial robot,Yantian
IMP-2023-0110,SUP-1014,SKU-116,8477100100,8477100100,Injection Moulding Machine IMM-116,East China,Manzanillo,2023-04-06,2023-07-03,2023-08-06,2023-08-06,2023-08-14,2023-08-15,80559.53,80559.53,8614.04,438.34,89611.91,159234.99,12738.8,282291.79,5778.7,22261.51,0.0,0.0,0.0,131.0,1792363.8735540002,1792363.8735540002,Injection moulding machine,Nantong
IMP-2023-0111,SUP-1007,SKU-135,8480710100,8480710100,Precision Injection Mould MD-135,East China,Manzanillo,2023-04-06,2023-06-01,2023-07-04,2023-07-04,2023-07-12,2023-07-14,4400.9,13202.7,9723.56,0.0,22926.26,20601.88,3296.3,69749.73,4332.07,36043.0,0.0,0.0,0.0,99.0,476310.87259800005,158770.29086600002,Mould and die,Ningbo-Zhoushan
IMP-2023-0112,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Veracruz,2023-04-06,2023-06-02,2023-07-06,2023-08-01,2023-08-10,2023-08-13,148911.53,148911.53,7902.1,591.74,157405.37,279699.9,22375.99,495851.98,8193.16,46806.75,0.0,0.0,26.0,129.0,3154074.781678,3154074.781678,CNC machining centre,Ningbo-Zhoushan
IMP-2023-0113,SUP-1002,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Manzanillo,2023-04-06,2023-05-26,2023-06-30,,2023-07-09,2023-07-13,94580.44,283741.32,8210.7,0.0,293156.16,528346.55,42267.72,936652.77,6826.59,30420.99,0.0,0.0,,98.0,5869625.520854,1956541.8402846667,CNC machining centre,Shekou
IMP-2023-0114,SUP-1002,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,South China,Manzanillo,2023-04-07,2023-05-29,2023-07-02,2023-07-02,2023-07-09,2023-07-10,13923.29,13923.29,8436.75,0.0,22437.71,60488.59,3226.06,74715.5,4449.72,21810.01,0.0,0.0,0.0,94.0,491835.726892,491835.726892,Air compressor,Shekou
IMP-2023-0115,SUP-1011,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Manzanillo,2023-04-07,2023-06-26,2023-07-24,2023-07-24,2023-07-27,2023-07-31,56946.39,170839.17,0.0,0.0,180151.9,161887.2,25901.95,548085.3,6734.94,34430.66,0.0,0.0,0.0,115.0,3299327.564991,1099775.854997,Industrial robot,Shanghai
IMP-2023-0116,SUP-1010,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2023-04-08,2023-06-11,2023-07-10,2023-07-22,2023-07-27,2023-07-28,18826.09,56478.27,9214.89,0.0,65898.83,118435.35,9474.83,209962.2,4732.1,42182.29,12605.45,0.0,12.0,111.0,1368087.199468,456029.06648933335,Laser cutting machine,Taizhou
IMP-2023-0117,SUP-1002,SKU-124,8414809900,8414809900,Screw Air Compressor SAC-124,South China,Manzanillo,2023-04-10,2023-06-22,2023-07-28,2023-08-31,2023-09-12,2023-09-16,7620.24,22860.72,7584.4,93.5,30538.62,81397.94,4341.22,100542.74,8905.99,33963.79,0.0,0.0,34.0,159.0,671261.8942280002,223753.96474266672,Air compressor,Shekou
IMP-2023-0118,SUP-1011,SKU-127,8422309900,8422309900,Automatic Filling & Sealing Line PFS-127,East China,Manzanillo,2023-04-10,2023-07-08,2023-08-13,2023-08-13,2023-08-22,2023-08-26,54066.43,108132.86,0.0,0.0,116426.13,206882.25,16550.58,366760.85,6722.27,33402.49,0.0,0.0,0.0,138.0,2185013.632484,1092506.816242,Packaging machine,Shanghai
IMP-2023-0119,SUP-1006,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Lázaro Cárdenas,2023-04-10,2023-06-29,2023-07-28,2023-07-28,,2023-08-08,51666.85,155000.55,5417.74,726.13,161144.42,144806.79,23169.09,490257.88,9001.24,68619.67,0.0,0.0,0.0,120.0,3141732.649566,1047244.2165219999,Industrial robot,Ningbo-Zhoushan
IMP-2023-0120,SUP-1007,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,East China,Veracruz,2023-04-11,2023-06-21,2023-07-29,2023-07-29,2023-08-02,,30446.12,30446.12,0.0,0.0,30588.85,54975.2,4398.02,97460.03,7162.89,45348.22,0.0,0.0,0.0,,659071.132476,659071.132476,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0121,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Manzanillo,2023-04-13,2023-06-29,2023-07-26,2023-07-26,2023-08-04,2023-08-06,44982.72,89965.44,6513.79,0.0,96479.23,173395.37,13871.63,307395.31,3716.08,23321.3,0.0,0.0,0.0,115.0,1948258.0453289999,974129.0226644999,Injection moulding machine,Shanghai
IMP-2023-0122,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Manzanillo,2023-04-13,2023-07-07,2023-08-03,2023-08-03,2023-08-08,2023-08-12,62699.8,62699.8,6897.98,226.63,69824.41,124073.79,9925.9,219958.01,7094.47,26970.19,0.0,0.0,0.0,121.0,1408802.2210540003,1408802.2210540003,Laser cutting machine,Nansha
IMP-2023-0123,SUP-1006,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Lázaro Cárdenas,2023-04-15,2023-05-25,2023-06-20,2023-06-20,2023-06-24,2023-06-28,34764.18,34764.18,5462.5,0.0,40405.68,72821.94,5825.76,129098.74,3882.59,29233.23,0.0,0.0,0.0,74.0,836756.905636,836756.905636,Conveyor system,Ningbo-Zhoushan
IMP-2023-0124,SUP-1014,SKU-123,8414809900,8414809900,Screw Air Compressor SAC-123,East China,Manzanillo,2023-04-15,2023-06-28,2023-07-25,2023-07-25,2023-07-27,2023-07-28,17728.35,53185.05,6924.66,172.08,60281.79,162510.36,8667.22,200732.8,7049.12,29424.59,0.0,0.0,0.0,104.0,1291053.7044170003,430351.2348056668,Air compressor,Nantong
IMP-2023-0125,SUP-1011,SKU-135,8480710100,8480710100,Precision Injection Mould MD-135,East China,Manzanillo,2023-04-15,2023-06-20,2023-07-21,2023-07-22,2023-07-27,2023-07-31,3898.45,15593.8,6318.73,82.04,21994.57,19764.65,3162.34,66915.2,5320.45,49378.92,0.0,0.0,1.0,107.0,472919.370411,118229.84260275,Mould and die,Shanghai
IMP-2023-0126,SUP-1007,SKU-128,8422309900,8422309900,Automatic Filling & Sealing Line PFS-128,East China,Manzanillo,2023-04-16,2023-06-21,2023-07-18,2023-07-18,2023-08-08,2023-08-10,52884.59,317307.54,0.0,1313.56,318621.1,572635.4,45810.83,1015168.04,8357.18,58006.13,0.0,0.0,0.0,116.0,6411163.53553,1068527.2559216667,Packaging machine,Ningbo-Zhoushan
IMP-2023-0127,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2023-04-17,2023-06-03,2023-07-03,2023-07-03,2023-07-18,2023-07-22,46784.7,46784.7,5042.32,268.27,52095.29,93627.22,7490.18,165982.33,6398.65,20809.5,0.0,0.0,0.0,96.0,1064597.7304669998,1064597.7304669998,CNC lathe,Shekou
IMP-2023-0128,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Manzanillo,2023-04-18,2023-07-19,2023-08-15,2023-08-15,2023-08-18,2023-08-20,31761.83,95285.49,8077.14,346.94,103709.57,184285.68,14742.85,326701.66,5357.12,38331.54,0.0,0.0,0.0,124.0,2085574.023158,695191.3410526667,Packaging machine,Wenzhou
IMP-2023-0129,SUP-1002,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Manzanillo,2023-04-18,2023-06-08,2023-07-08,2023-08-11,2023-08-14,2023-08-17,101359.64,202719.28,9703.61,0.0,213431.66,379255.25,30340.42,672343.71,5655.65,32368.89,0.0,0.0,34.0,121.0,4222247.511566001,2111123.7557830005,CNC machining centre,Shekou
IMP-2023-0130,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,Manzanillo,2023-04-18,2023-05-27,2023-06-27,2023-07-05,2023-07-07,,79334.61,238003.83,8480.69,0.0,246484.52,442989.37,35439.15,785331.56,7159.74,45658.9,0.0,0.0,8.0,,4961140.8987960005,1653713.632932,CNC lathe,Shanghai
IMP-2023-0131,SUP-1002,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,South China,Veracruz,2023-04-19,2023-06-10,2023-07-14,2023-07-14,2023-07-20,2023-07-24,14410.13,14410.13,8249.57,77.4,22737.1,61295.7,3269.1,75712.45,3845.12,45431.88,0.0,0.0,0.0,96.0,522479.78232999996,522479.78232999996,Air compressor,Shekou
IMP-2023-0132,SUP-1011,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,East China,Manzanillo,2023-04-20,2023-06-07,2023-07-06,2023-07-06,2023-07-21,2023-07-26,43256.07,259536.42,9784.69,1243.36,270564.47,486266.58,38901.33,862053.4,8387.8,60652.33,0.0,0.0,0.0,97.0,5456873.864181,909478.9773634999,CNC lathe,Shanghai
IMP-2023-0133,SUP-1010,SKU-104,8457100100,8457100100,CNC Vertical Machining Centre VMC-104,East China,Manzanillo,2023-04-20,2023-06-15,2023-07-23,2023-07-23,2023-07-29,2023-08-01,156600.56,313201.12,6737.76,1524.36,321463.24,577743.38,46219.47,1024223.46,7996.95,34433.42,0.0,0.0,0.0,103.0,6443827.0082519995,3221913.5041259998,CNC machining centre,Taizhou
